broker_id,broker_name,broker_created_date,corporation_id,corporation_name,corporation_comments,client_id,client_name,client_address,transaction_id,transaction_date,investment_amount
20,Apex Securities Group 20,2010-12-24,384,RetailFlow Corp 84,Risk profile: Low,827,Investor B27,"316 Financial Way, Tower 3",10170,2025-01-18,6147.45
69,Global Investments Group 69,2002-01-05,370,BioGen Corp 70,Risk profile: Medium,868,Investor Q68,"871 Financial Way, Tower 1",10171,2025-08-04,49410.14
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,816,Investor Q16,"710 Financial Way, Tower 1",10172,2025-12-02,8840.35
93,Nordic Capital Group 93,2007-11-07,385,SoftSystems Corp 85,Risk profile: High,819,Investor T19,"238 Financial Way, Tower 3",10173,2025-06-11,41974.89
69,Global Investments Group 69,2002-01-05,370,BioGen Corp 70,Risk profile: Medium,838,Investor M38,"276 Financial Way, Tower 2",10174,2025-07-09,45150.01
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,868,Investor Q68,"871 Financial Way, Tower 1",10175,2025-01-23,45904.29
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,807,Investor H7,"563 Financial Way, Tower 5",10176,2025-06-30,45363.37
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,825,Investor Z25,"280 Financial Way, Tower 5",10177,2025-04-25,49168.63
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,865,Investor N65,"277 Financial Way, Tower 2",10178,2025-11-29,22965.48
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,863,Investor L63,"487 Financial Way, Tower 4",10179,2025-11-09,29746.37
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,888,Investor K88,"497 Financial Way, Tower 1",10180,2025-09-11,27485.34
70,Apex Securities Group 70,2017-03-01,358,RetailFlow Corp 58,Risk profile: Low,887,Investor J87,"772 Financial Way, Tower 3",10181,2025-08-04,21661.51
34,Prime Brokers Group 34,2010-08-31,313,RetailFlow Corp 13,Risk profile: Low,853,Investor B53,"962 Financial Way, Tower 2",10182,2025-03-18,31901.29
22,Nordic Capital Group 22,1991-10-29,334,HeavyIndustries Corp 34,Risk profile: Medium,890,Investor M90,"281 Financial Way, Tower 3",10183,2025-01-22,28923.45
87,Wall Street Assets Group 87,2021-11-29,343,BioGen Corp 43,Risk profile: Medium,806,Investor G6,"798 Financial Way, Tower 1",10184,2025-01-23,45826.07
86,Wall Street Assets Group 86,1998-09-15,332,HeavyIndustries Corp 32,Risk profile: Medium,813,Investor N13,"649 Financial Way, Tower 4",10185,2025-07-23,2290.57
20,Apex Securities Group 20,2010-12-24,384,RetailFlow Corp 84,Risk profile: Low,889,Investor L89,"58 Financial Way, Tower 3",10186,2025-05-27,35585.62
28,Global Investments Group 28,2001-07-07,399,HeavyIndustries Corp 99,Risk profile: Medium,830,Investor E30,"505 Financial Way, Tower 1",10187,2025-11-01,21939.58
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,881,Investor D81,"498 Financial Way, Tower 2",10188,2025-10-03,25461.49
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,870,Investor S70,"271 Financial Way, Tower 5",10189,2025-03-05,30193.69
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,872,Investor U72,"192 Financial Way, Tower 4",10190,2025-08-27,26661.81
93,Nordic Capital Group 93,2007-11-07,385,SoftSystems Corp 85,Risk profile: High,858,Investor G58,"582 Financial Way, Tower 3",10191,2025-04-09,23511.77
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,817,Investor R17,"509 Financial Way, Tower 3",10192,2025-01-16,2966.34
54,Wall Street Assets Group 54,2007-09-13,308,HeavyIndustries Corp 8,Risk profile: Medium,854,Investor C54,"594 Financial Way, Tower 5",10193,2025-07-13,36172.76
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,892,Investor O92,"90 Financial Way, Tower 2",10194,2025-12-02,41253.35
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,881,Investor D81,"498 Financial Way, Tower 2",10195,2025-02-06,12794.05
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,859,Investor H59,"337 Financial Way, Tower 2",10196,2025-07-21,37763.73
54,Wall Street Assets Group 54,2007-09-13,308,HeavyIndustries Corp 8,Risk profile: Medium,881,Investor D81,"498 Financial Way, Tower 2",10197,2025-11-13,15766.72
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,836,Investor K36,"263 Financial Way, Tower 3",10198,2025-06-11,39150.02
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,823,Investor X23,"876 Financial Way, Tower 4",10199,2025-02-15,22648.14
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,889,Investor L89,"58 Financial Way, Tower 3",10200,2025-04-22,29632.7
70,Apex Securities Group 70,2017-03-01,366,BioGen Corp 66,Risk profile: High,802,Investor C2,"242 Financial Way, Tower 2",10201,2025-10-09,18514.83
19,Global Investments Group 19,2021-03-28,338,BioGen Corp 38,Risk profile: Medium,805,Investor F5,"908 Financial Way, Tower 3",10202,2025-09-03,5850.15
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,841,Investor P41,"24 Financial Way, Tower 3",10203,2025-11-07,17560.32
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,846,Investor U46,"615 Financial Way, Tower 1",10204,2025-05-19,13076.42
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,824,Investor Y24,"94 Financial Way, Tower 5",10205,2025-10-05,14734.42
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,886,Investor I86,"513 Financial Way, Tower 1",10206,2025-08-25,11048.34
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,833,Investor H33,"949 Financial Way, Tower 4",10207,2025-07-26,12853.44
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,801,Investor B1,"567 Financial Way, Tower 4",10208,2025-10-01,24783.3
26,Prime Brokers Group 26,2013-08-06,304,BioGen Corp 4,Risk profile: Medium,806,Investor G6,"798 Financial Way, Tower 1",10209,2025-03-10,13661.69
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,813,Investor N13,"649 Financial Way, Tower 4",10210,2025-01-28,20878.33
2,Prime Brokers Group 2,2013-04-06,356,HeavyIndustries Corp 56,Risk profile: Medium,849,Investor X49,"507 Financial Way, Tower 2",10211,2025-09-30,41019.81
59,Nordic Capital Group 59,2003-06-19,393,BioGen Corp 93,Risk profile: High,842,Investor Q42,"226 Financial Way, Tower 3",10212,2025-04-02,44655.51
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,869,Investor R69,"718 Financial Way, Tower 2",10213,2025-08-31,1749.12
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,864,Investor M64,"892 Financial Way, Tower 2",10214,2025-11-27,19969.7
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,833,Investor H33,"949 Financial Way, Tower 4",10215,2025-06-04,36859.19
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,866,Investor O66,"796 Financial Way, Tower 1",10216,2025-06-13,49413.81
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,857,Investor F57,"793 Financial Way, Tower 3",10217,2025-02-09,17917.2
86,Wall Street Assets Group 86,1998-09-15,336,BioGen Corp 36,Risk profile: High,823,Investor X23,"876 Financial Way, Tower 4",10218,2025-10-25,28221.89
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,814,Investor O14,"372 Financial Way, Tower 2",10219,2025-04-25,42647.47
28,Global Investments Group 28,2001-07-07,309,TechLogix Corp 9,Risk profile: Low,897,Investor T97,"647 Financial Way, Tower 5",10220,2025-02-22,4502.06
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,831,Investor F31,"372 Financial Way, Tower 2",10221,2025-02-16,46319.91
46,Wall Street Assets Group 46,2011-06-11,324,BioGen Corp 24,Risk profile: Low,858,Investor G58,"582 Financial Way, Tower 3",10222,2025-09-12,10687.98
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,882,Investor E82,"270 Financial Way, Tower 3",10223,2025-01-28,48202.89
17,Wall Street Assets Group 17,1990-07-18,353,TechLogix Corp 53,Risk profile: Low,801,Investor B1,"567 Financial Way, Tower 4",10224,2025-11-06,48776.85
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,861,Investor J61,"701 Financial Way, Tower 3",10225,2025-05-03,47105.34
41,Wall Street Assets Group 41,1999-01-03,307,GreenEnergy Corp 7,Risk profile: Low,850,Investor Y50,"791 Financial Way, Tower 5",10226,2025-01-01,36329.0
86,Wall Street Assets Group 86,1998-09-15,336,BioGen Corp 36,Risk profile: High,869,Investor R69,"718 Financial Way, Tower 2",10227,2025-08-22,4582.86
87,Wall Street Assets Group 87,2021-11-29,343,BioGen Corp 43,Risk profile: Medium,803,Investor D3,"148 Financial Way, Tower 4",10228,2025-04-28,18347.67
65,Prime Brokers Group 65,2001-12-16,346,RetailFlow Corp 46,Risk profile: Low,837,Investor L37,"696 Financial Way, Tower 5",10229,2025-10-16,34329.43
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,889,Investor L89,"58 Financial Way, Tower 3",10230,2025-06-08,15123.01
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,875,Investor X75,"790 Financial Way, Tower 5",10231,2025-01-13,22806.26
28,Global Investments Group 28,2001-07-07,309,TechLogix Corp 9,Risk profile: Low,892,Investor O92,"90 Financial Way, Tower 2",10232,2025-09-03,12069.76
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,861,Investor J61,"701 Financial Way, Tower 3",10233,2025-04-04,28102.83
72,Prime Brokers Group 72,1992-10-04,376,TechLogix Corp 76,Risk profile: High,879,Investor B79,"945 Financial Way, Tower 2",10234,2025-09-23,23617.54
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,815,Investor P15,"601 Financial Way, Tower 4",10235,2025-11-26,21407.24
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,804,Investor E4,"755 Financial Way, Tower 4",10236,2025-07-04,1772.04
12,Prime Brokers Group 12,1998-04-07,318,GreenEnergy Corp 18,Risk profile: Low,836,Investor K36,"263 Financial Way, Tower 3",10237,2025-11-26,15976.49
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,891,Investor N91,"383 Financial Way, Tower 4",10238,2025-05-03,22900.7
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,855,Investor D55,"647 Financial Way, Tower 4",10239,2025-08-06,10835.04
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,895,Investor R95,"963 Financial Way, Tower 3",10240,2025-10-05,29474.03
82,Wall Street Assets Group 82,2001-06-13,398,GreenEnergy Corp 98,Risk profile: Low,855,Investor D55,"647 Financial Way, Tower 4",10241,2025-02-20,35049.12
26,Prime Brokers Group 26,2013-08-06,304,BioGen Corp 4,Risk profile: Medium,816,Investor Q16,"710 Financial Way, Tower 1",10242,2025-07-25,21128.59
75,Global Investments Group 75,2021-05-06,354,TechLogix Corp 54,Risk profile: High,895,Investor R95,"963 Financial Way, Tower 3",10243,2025-01-19,24410.18
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,836,Investor K36,"263 Financial Way, Tower 3",10244,2025-05-29,38352.36
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,864,Investor M64,"892 Financial Way, Tower 2",10245,2025-09-14,41491.81
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,828,Investor C28,"610 Financial Way, Tower 3",10246,2025-01-16,4025.19
70,Apex Securities Group 70,2017-03-01,366,BioGen Corp 66,Risk profile: High,859,Investor H59,"337 Financial Way, Tower 2",10247,2025-08-17,24944.97
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,900,Investor W100,"386 Financial Way, Tower 1",10248,2025-11-03,30780.71
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,883,Investor F83,"34 Financial Way, Tower 4",10249,2025-03-08,9394.33
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,891,Investor N91,"383 Financial Way, Tower 4",10250,2025-05-29,30450.3
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,864,Investor M64,"892 Financial Way, Tower 2",10251,2025-10-07,1732.57
41,Wall Street Assets Group 41,1999-01-03,374,GreenEnergy Corp 74,Risk profile: High,845,Investor T45,"737 Financial Way, Tower 3",10252,2025-02-01,12691.23
41,Wall Street Assets Group 41,1999-01-03,329,HeavyIndustries Corp 29,Risk profile: High,866,Investor O66,"796 Financial Way, Tower 1",10253,2025-06-18,46486.62
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,830,Investor E30,"505 Financial Way, Tower 1",10254,2025-07-06,13944.97
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,821,Investor V21,"32 Financial Way, Tower 4",10255,2025-10-29,15992.53
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,849,Investor X49,"507 Financial Way, Tower 2",10256,2025-05-19,30853.14
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,848,Investor W48,"369 Financial Way, Tower 1",10257,2025-12-31,3967.82
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,848,Investor W48,"369 Financial Way, Tower 1",10258,2025-06-07,43268.06
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,874,Investor W74,"173 Financial Way, Tower 1",10259,2025-05-14,15235.98
28,Global Investments Group 28,2001-07-07,309,TechLogix Corp 9,Risk profile: Low,856,Investor E56,"818 Financial Way, Tower 4",10260,2025-11-20,9138.29
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,804,Investor E4,"755 Financial Way, Tower 4",10261,2025-12-13,44569.34
22,Nordic Capital Group 22,1991-10-29,334,HeavyIndustries Corp 34,Risk profile: Medium,868,Investor Q68,"871 Financial Way, Tower 1",10262,2025-10-25,36136.51
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,840,Investor O40,"838 Financial Way, Tower 1",10263,2025-04-26,46709.2
29,Prime Brokers Group 29,2018-01-22,396,TechLogix Corp 96,Risk profile: Medium,863,Investor L63,"487 Financial Way, Tower 4",10264,2025-08-28,17001.2
71,Global Investments Group 71,1996-10-09,342,RetailFlow Corp 42,Risk profile: High,896,Investor S96,"613 Financial Way, Tower 1",10265,2025-04-19,11009.22
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,856,Investor E56,"818 Financial Way, Tower 4",10266,2025-01-04,7645.31
65,Prime Brokers Group 65,2001-12-16,306,TechLogix Corp 6,Risk profile: Medium,871,Investor T71,"907 Financial Way, Tower 3",10267,2025-12-27,4850.29
71,Global Investments Group 71,1996-10-09,391,BioGen Corp 91,Risk profile: Low,893,Investor P93,"686 Financial Way, Tower 1",10268,2025-08-05,39584.34
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,803,Investor D3,"148 Financial Way, Tower 4",10269,2025-06-09,25506.67
41,Wall Street Assets Group 41,1999-01-03,329,HeavyIndustries Corp 29,Risk profile: High,893,Investor P93,"686 Financial Way, Tower 1",10270,2025-03-15,41819.16
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,837,Investor L37,"696 Financial Way, Tower 5",10271,2025-08-02,30160.94
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,841,Investor P41,"24 Financial Way, Tower 3",10272,2025-03-14,4739.48
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,808,Investor I8,"512 Financial Way, Tower 3",10273,2025-01-01,39561.74
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,890,Investor M90,"281 Financial Way, Tower 3",10274,2025-11-28,16429.73
41,Wall Street Assets Group 41,1999-01-03,374,GreenEnergy Corp 74,Risk profile: High,837,Investor L37,"696 Financial Way, Tower 5",10275,2025-12-24,39633.65
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,875,Investor X75,"790 Financial Way, Tower 5",10276,2025-12-21,7309.79
12,Prime Brokers Group 12,1998-04-07,318,GreenEnergy Corp 18,Risk profile: Low,889,Investor L89,"58 Financial Way, Tower 3",10277,2025-09-27,14668.51
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,865,Investor N65,"277 Financial Way, Tower 2",10278,2025-02-18,49324.04
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,857,Investor F57,"793 Financial Way, Tower 3",10279,2025-10-12,40676.52
56,Nordic Capital Group 56,1992-07-12,325,TechLogix Corp 25,Risk profile: Medium,812,Investor M12,"978 Financial Way, Tower 2",10280,2025-02-25,38932.15
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,880,Investor C80,"257 Financial Way, Tower 2",10281,2025-02-20,10802.55
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,859,Investor H59,"337 Financial Way, Tower 2",10282,2025-06-10,6178.04
46,Wall Street Assets Group 46,2011-06-11,324,BioGen Corp 24,Risk profile: Low,831,Investor F31,"372 Financial Way, Tower 2",10283,2025-10-09,28749.78
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,831,Investor F31,"372 Financial Way, Tower 2",10284,2025-04-30,18891.51
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,856,Investor E56,"818 Financial Way, Tower 4",10285,2025-12-03,3202.46
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,862,Investor K62,"7 Financial Way, Tower 1",10286,2025-01-18,4069.45
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,803,Investor D3,"148 Financial Way, Tower 4",10287,2025-11-12,38006.03
73,Apex Securities Group 73,2006-05-24,350,TechLogix Corp 50,Risk profile: High,863,Investor L63,"487 Financial Way, Tower 4",10288,2025-03-20,22764.7
26,Prime Brokers Group 26,2013-08-06,304,BioGen Corp 4,Risk profile: Medium,845,Investor T45,"737 Financial Way, Tower 3",10289,2025-03-09,29427.14
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,850,Investor Y50,"791 Financial Way, Tower 5",10290,2025-09-09,19394.35
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,875,Investor X75,"790 Financial Way, Tower 5",10291,2025-10-24,17421.72
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,839,Investor N39,"511 Financial Way, Tower 1",10292,2025-05-24,5090.43
